RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =       100600     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
  314  350     0     0  con    0  1.0D+00  2.0D-02  9.054D-04  2.522D-02
  315  351     0     0  con    0  1.0D+00  6.9D-03  4.206D-04  2.522D-02
  316  352     0     0  con    0  1.0D+00  5.5D-03  5.729D-04  2.522D-02
  317  353     0     0  con    0  1.0D+00  8.9D-03  8.334D-04  2.522D-02
  318  354     0     0  con    0  1.0D+00  1.4D-02  8.022D-04  2.522D-02
  319  356     0     0  con    1  4.8D-01  1.8D-02  5.070D-04  2.522D-02
  320  357     0     0  con    0  1.0D+00  1.4D-02  3.265D-04  2.522D-02
  321  358     0     0  con    0  1.0D+00  1.9D-02  4.342D-04  2.522D-02
  322  359     0     0  con    0  1.0D+00  3.3D-02  4.729D-04  2.522D-02
  323  360     0     0  con    0  1.0D+00  1.6D-02  1.833D-03  2.521D-02
  324  361     0     0  con    0  1.0D+00  2.5D-03  1.812D-03  2.521D-02
  325  362     0     0  con    0  1.0D+00  3.5D-03  5.167D-04  2.521D-02
  326  363     0     0  con    0  1.0D+00  1.5D-03  2.692D-04  2.521D-02
  327  364     0     0  con    0  1.0D+00  3.1D-03  4.938D-04  2.521D-02
  328  365     0     0  con    0  1.0D+00  1.7D-02  7.165D-04  2.521D-02
  329  367     0     0  con    1  4.9D-01  6.9D-03  1.716D-03  2.521D-02
  330  368     0     0  con    0  1.0D+00  1.3D-02  1.465D-03  2.521D-02
  331  369     0     0  con    0  1.0D+00  4.1D-02  7.200D-04  2.521D-02
  332  370     0     0  con    0  1.0D+00  1.8D-02  9.861D-04  2.521D-02
  333  371     0     0  con    0  1.0D+00  1.9D-02  1.025D-03  2.521D-02
  334  372     0     0  con    0  1.0D+00  2.3D-02  1.588D-03  2.521D-02
  335  376     0     0  con    3  1.6D-01  9.2D-03  1.330D-03  2.521D-02
  336  377     0     0  con    0  1.0D+00  4.5D-03  9.892D-04  2.521D-02
  337  378     0     0  con    0  1.0D+00  2.2D-02  7.916D-04  2.521D-02
  338  379     0     0  con    0  1.0D+00  5.2D-03  5.308D-04  2.521D-02
  339  380     0     0  con    0  1.0D+00  1.1D-02  6.096D-04  2.521D-02
  340  381     0     0  con    0  1.0D+00  1.8D-02  6.828D-04  2.521D-02
  341  382     0     0  con    0  1.0D+00  2.4D-02  9.372D-04  2.521D-02
  342  383     0     0  con    0  1.0D+00  4.8D-02  5.356D-04  2.521D-02
  343  384     0     0  con    0  1.0D+00  3.8D-02  1.648D-03  2.521D-02
  344  385     0     0  con    0  1.0D+00  6.2D-03  6.857D-04  2.521D-02
  345  386     0     0  con    0  1.0D+00  8.2D-03  9.443D-04  2.521D-02
  346  387     0     0  con    0  1.0D+00  1.2D-02  6.286D-04  2.521D-02
  347  389     0     0  con    1  5.1D-01  8.9D-03  1.382D-03  2.521D-02
  348  390     0     0  con    0  1.0D+00  4.1D-03  4.718D-04  2.521D-02
  349  391     0     0  con    0  1.0D+00  2.4D-03  8.133D-04  2.521D-02
  350  392     0     0  con    0  1.0D+00  6.8D-03  1.006D-03  2.521D-02
  351  393     0     0  con    0  1.0D+00  1.4D-02  9.938D-04  2.521D-02
  352  395     0     0  con    1  4.7D-01  7.5D-03  3.593D-04  2.521D-02
  353  396     0     0  con    0  1.0D+00  1.2D-02  4.869D-04  2.521D-02
  354  397     0     0  con    0  1.0D+00  8.9D-03  5.893D-04  2.521D-02
  355  399     0     0  con    1  5.3D-01  5.9D-03  1.518D-03  2.521D-02
  356  400     0     0  con    0  1.0D+00  3.6D-03  9.437D-04  2.521D-02
  357  401     0     0  con    0  1.0D+00  2.7D-03  4.345D-04  2.521D-02
  358  402     0     0  con    0  1.0D+00  2.4D-03  4.116D-04  2.521D-02
  359  403     0     0  con    0  1.0D+00  2.9D-03  4.516D-04  2.521D-02
  360  404     0     0  con    0  1.0D+00  9.3D-03  9.963D-04  2.521D-02
  361  405     0     0  con    0  1.0D+00  2.1D-03  2.901D-04  2.521D-02
  362  406     0     0  con    0  1.0D+00  7.6D-04  4.118D-04  2.521D-02
  363  407     0     0  con    0  1.0D+00  2.6D-03  7.926D-04  2.521D-02
  364  408     0     0  con    0  1.0D+00  5.2D-03  9.324D-04  2.521D-02
  365  409     0     0  con    0  1.0D+00  8.8D-03  1.020D-03  2.521D-02
  366  410     0     0  con    0  1.0D+00  3.2D-02  2.227D-03  2.521D-02
  367  411     0     0  con    0  1.0D+00  1.1D-02  6.217D-04  2.521D-02
  368  412     0     0  con    0  1.0D+00  6.5D-03  1.107D-03  2.521D-02
  369  413     0     0  con    0  1.0D+00  1.5D-02  1.112D-03  2.521D-02
  370  414     0     0  con    0  1.0D+00  1.9D-02  9.024D-04  2.521D-02
  371  415     0     0  con    0  1.0D+00  4.8D-02  3.280D-03  2.521D-02
  372  417     0     0  con    1  4.9D-01  1.9D-02  9.029D-04  2.521D-02
  373  418     0     0  con    0  1.0D+00  1.9D-03  6.675D-04  2.521D-02
  374  419     0     0  con    0  1.0D+00  7.0D-03  9.453D-04  2.521D-02
  375  420     0     0  con    0  1.0D+00  8.3D-03  1.047D-03  2.521D-02
  376  421     0     0  con    0  1.0D+00  2.6D-02  9.659D-04  2.521D-02
  377  422     0     0  con    0  1.0D+00  3.9D-02  1.185D-03  2.521D-02
  378  423     0     0  con    0  1.0D+00  6.2D-02  2.461D-03  2.521D-02
  379  424     0     0  con    0  1.0D+00  1.9D-02  2.248D-03  2.521D-02
  380  425     0     0  con    0  1.0D+00  9.5D-03  8.664D-04  2.521D-02
  381  426     0     0  con    0  1.0D+00  3.0D-03  8.401D-04  2.521D-02
  382  427     0     0  con    0  1.0D+00  1.1D-02  7.632D-04  2.521D-02
  383  428     0     0  con    0  1.0D+00  2.5D-02  5.348D-04  2.521D-02
  384  432     0     0  con    3  1.6D-01  7.4D-03  1.481D-03  2.521D-02
  385  433     0     0  con    0  1.0D+00  1.2D-02  6.183D-04  2.521D-02
  386  434     0     0  con    0  1.0D+00  4.4D-03  2.670D-04  2.521D-02
  387  435     0     0  con    0  1.0D+00  3.3D-03  3.477D-04  2.521D-02
  388  436     0     0  con    0  1.0D+00  4.2D-03  9.825D-04  2.521D-02
  389  437     0     0  con    0  1.0D+00  5.0D-03  3.858D-04  2.521D-02
  390  438     0     0  con    0  1.0D+00  4.6D-03  2.817D-04  2.521D-02
  391  440     0     0  con    1  5.2D-01  4.4D-03  1.141D-03  2.521D-02
  392  441     0     0  con    0  1.0D+00  1.1D-03  6.635D-04  2.521D-02
  393  442     0     0  con    0  1.0D+00  2.6D-03  4.486D-04  2.521D-02
  394  443     0     0  con    0  1.0D+00  4.6D-03  2.872D-04  2.521D-02
  395  444     0     0  con    0  1.0D+00  2.3D-03  9.567D-04  2.521D-02
  396  445     0     0  con    0  1.0D+00  6.5D-03  3.053D-04  2.521D-02
  397  446     0     0  con    0  1.0D+00  2.8D-03  3.014D-04  2.521D-02
  398  447     0     0  con    0  1.0D+00  3.6D-03  2.437D-04  2.521D-02
  399  448     0     0  con    0  1.0D+00  3.3D-03  2.356D-04  2.521D-02
  400  449     0     0  con    0  1.0D+00  8.1D-03  4.548D-04  2.521D-02
  401  450     0     0  con    0  1.0D+00  2.0D-02  1.302D-03  2.521D-02
  402  451     0     0  con    0  1.0D+00  1.1D-02  1.054D-03  2.521D-02
  403  452     0     0  con    0  1.0D+00  2.3D-02  5.505D-04  2.521D-02
  404  453     0     0  con    0  1.0D+00  6.2D-02  1.485D-03  2.521D-02
  405  454     0     0  con    0  1.0D+00  6.6D-02  1.951D-03  2.521D-02
  406  455     0     0  con    0  1.0D+00  2.6D-02  1.107D-03  2.521D-02
  407  456     0     0  con    0  1.0D+00  2.2D-02  6.155D-04  2.521D-02
  408  457     0     0  con    0  1.0D+00  2.0D-02  1.070D-03  2.521D-02
  409  458     0     0  con    0  1.0D+00  1.8D-02  7.807D-04  2.521D-02
  410  459     0     0  con    0  1.0D+00  2.7D-02  1.074D-03  2.521D-02
  411  460     0     0  con    0  1.0D+00  7.0D-02  5.488D-04  2.521D-02
  412  461     0     0  con    0  1.0D+00  4.5D-02  1.051D-03  2.521D-02
  413  462     0     0  con    0  1.0D+00  7.8D-02  1.072D-03  2.521D-02
  414  463     0     0  con    0  1.0D+00  8.5D-02  1.965D-03  2.521D-02
  415  464     0     0  con    0  1.0D+00  4.5D-02  8.099D-04  2.521D-02
  416  465     0     0  con    0  1.0D+00  2.7D-02  6.504D-04  2.521D-02
  417  466     0     0  con    0  1.0D+00  2.6D-02  1.711D-03  2.521D-02
  418  467     0     0  con    0  1.0D+00  6.9D-02  1.003D-03  2.521D-02
  419  469     0     0  con    1  5.1D-01  1.9D-02  3.581D-03  2.521D-02
  420  470     0     0  con    0  1.0D+00  1.7D-02  1.716D-03  2.521D-02
  421  471     0     0  con    0  1.0D+00  5.2D-02  1.076D-03  2.521D-02
  422  472     0     0  con    0  1.0D+00  2.4D-02  9.365D-04  2.521D-02
  423  473     0     0  con    0  1.0D+00  6.6D-02  6.464D-04  2.521D-02
  424  474     0     0  con    0  1.0D+00  4.6D-02  2.685D-03  2.521D-02
  425  475     0     0  con    0  1.0D+00  7.0D-03  7.533D-04  2.521D-02
  426  476     0     0  con    0  1.0D+00  1.6D-02  5.243D-04  2.521D-02
  427  477     0     0  con    0  1.0D+00  3.0D-02  3.195D-04  2.521D-02
  428  479     0     0  con    1  5.0D-01  1.2D-02  1.165D-03  2.521D-02
  429  480     0     0  con    0  1.0D+00  5.2D-03  6.576D-04  2.521D-02
  430  481     0     0  con    0  1.0D+00  1.5D-02  4.210D-04  2.521D-02
  431  482     0     0  con    0  1.0D+00  7.1D-03  1.835D-03  2.521D-02
  432  483     0     0  con    0  1.0D+00  1.6D-03  6.216D-04  2.521D-02
  433  484     0     0  con    0  1.0D+00  1.6D-03  1.006D-03  2.521D-02
  434  485     0     0  con    0  1.0D+00  2.1D-03  1.548D-03  2.521D-02
  435  486     0     0  con    0  1.0D+00  4.7D-03  1.533D-03  2.521D-02
  436  487     0     0  con    0  1.0D+00  2.0D-02  3.818D-03  2.521D-02
  437  488     0     0  con    0  1.0D+00  5.8D-03  8.604D-04  2.521D-02
  438  489     0     0  con    0  1.0D+00  8.7D-03  8.220D-04  2.521D-02
  439  490     0     0  con    0  1.0D+00  2.2D-02  2.159D-03  2.521D-02
  440  491     0     0  con    0  1.0D+00  3.0D-02  2.693D-03  2.521D-02
  441  492     0     0  con    0  1.0D+00  5.9D-02  2.845D-03  2.521D-02
  442  496     0     0  con    3  1.7D-01  1.0D-02  1.215D-03  2.521D-02
  443  497     0     0  con    0  1.0D+00  2.3D-02  7.403D-04  2.521D-02
  444  498     0     0  con    0  1.0D+00  7.4D-03  3.981D-04  2.521D-02
  445  499     0     0  con    0  1.0D+00  1.6D-02  1.038D-03  2.521D-02
  446  500     0     0  con    0  1.0D+00  1.9D-02  2.689D-03  2.521D-02
  447  501     0     0  con    0  1.0D+00  7.5D-03  1.650D-03  2.521D-02
  448  502     0     0  con    0  1.0D+00  2.3D-02  5.425D-04  2.521D-02
  449  503     0     0  con    0  1.0D+00  2.2D-02  9.564D-04  2.521D-02
  450  504     0     0  con    0  1.0D+00  5.9D-02  2.467D-03  2.521D-02
  451  505     0     0  con    0  1.0D+00  1.0D-01  1.388D-03  2.521D-02
  452  506     0     0  con    0  1.0D+00  9.7D-02  2.362D-03  2.521D-02
  453  507     0     0  con    0  1.0D+00  3.1D-03  1.146D-03  2.521D-02
  454  508     0     0  con    0  1.0D+00  2.2D-02  8.442D-04  2.521D-02
  455  509     0     0  con    0  1.0D+00  2.3D-02  1.232D-03  2.521D-02
  456  510     0     0  con    0  1.0D+00  5.9D-02  8.920D-04  2.521D-02
  457  512     0     0  con    1  5.3D-01  6.8D-02  3.656D-03  2.521D-02
  458  513     0     0  con    0  1.0D+00  4.5D-03  1.466D-03  2.521D-02
  459  514     0     0  con    0  1.0D+00  1.8D-02  4.741D-04  2.521D-02
  460  515     0     0  con    0  1.0D+00  3.5D-03  6.400D-04  2.521D-02
  461  516     0     0  con    0  1.0D+00  2.7D-02  1.231D-03  2.521D-02
  462  517     0     0  con    0  1.0D+00  6.2D-02  1.851D-03  2.521D-02
  463  518     0     0  con    0  1.0D+00  1.2D-01  2.388D-03  2.521D-02
  464  519     0     0  con    0  1.0D+00  1.4D-01  1.211D-03  2.521D-02
  465  520     0     0  con    0  1.0D+00  3.8D-02  2.051D-03  2.521D-02
  466  521     0     0  con    0  1.0D+00  6.5D-02  9.485D-04  2.521D-02
  467  522     0     0  con    0  1.0D+00  4.6D-02  1.514D-03  2.521D-02
  468  523     0     0  con    0  1.0D+00  2.4D-02  1.287D-03  2.521D-02
  469  524     0     0  con    0  1.0D+00  2.4D-02  8.149D-04  2.521D-02
  470  527     0     0  con    2  2.9D-01  1.9D-02  1.414D-03  2.521D-02
  471  528     0     0  con    0  1.0D+00  6.8D-03  9.840D-04  2.521D-02
  472  529     0     0  con    0  1.0D+00  4.6D-03  6.822D-04  2.521D-02
  473  530     0     0  con    0  1.0D+00  1.4D-02  4.525D-04  2.521D-02
  474  531     0     0  con    0  1.0D+00  3.6D-02  6.107D-04  2.521D-02
  475  532     0     0  con    0  1.0D+00  5.8D-02  1.251D-03  2.521D-02
  476  533     0     0  con    0  1.0D+00  1.2D-01  1.092D-03  2.521D-02
  477  536     0     0  con    2  3.0D-01  1.3D-01  4.873D-03  2.521D-02
  478  537     0     0  con    0  1.0D+00  1.0D-02  1.563D-03  2.521D-02
  479  538     0     0  con    0  1.0D+00  5.7D-02  8.108D-04  2.521D-02
  480  539     0     0  con    0  1.0D+00  1.2D-02  1.035D-03  2.521D-02
  481  540     0     0  con    0  1.0D+00  4.4D-03  1.671D-03  2.521D-02
  482  541     0     0  con    0  1.0D+00  2.0D-02  1.431D-03  2.521D-02
  483  542     0     0  con    0  1.0D+00  7.5D-03  1.107D-03  2.520D-02
  484  543     0     0  con    0  1.0D+00  1.1D-01  7.263D-04  2.520D-02
  485  544     0     0  con    0  1.0D+00  2.2D-02  6.930D-04  2.520D-02
  486  545     0     0  con    0  1.0D+00  4.6D-02  9.936D-04  2.520D-02
  487  546     0     0  con    0  1.0D+00  7.1D-02  7.741D-04  2.520D-02
  488  547     0     0  con    0  1.0D+00  1.6D-02  7.155D-04  2.520D-02
  489  549     0     0  con    1  5.3D-01  3.5D-02  1.891D-03  2.520D-02
  490  550     0     0  con    0  1.0D+00  2.7D-02  4.510D-04  2.520D-02
  491  551     0     0  con    0  1.0D+00  9.1D-03  6.492D-04  2.520D-02
  492  552     0     0  con    0  1.0D+00  5.5D-03  1.366D-03  2.520D-02
  493  553     0     0  con    0  1.0D+00  1.1D-02  1.114D-03  2.520D-02
  494  556     0     0  con    2  3.0D-01  8.7D-02  4.708D-03  2.520D-02
  495  557     0     0  con    0  1.0D+00  1.8D-02  1.415D-03  2.520D-02
  496  558     0     0  con    0  1.0D+00  3.8D-02  9.597D-04  2.520D-02
  497  559     0     0  con    0  1.0D+00  3.2D-02  2.160D-03  2.520D-02
  498  560     0     0  con    0  1.0D+00  2.8D-02  2.477D-03  2.520D-02
  499  561     0     0  con    0  1.0D+00  5.7D-02  3.134D-03  2.520D-02
  500  562     0     0  con    0  1.0D+00  3.6D-02  1.599D-03  2.520D-02
  501  563     0     0  con    0  1.0D+00  2.7D-02  1.662D-03  2.520D-02
  502  564     0     0  con    0  1.0D+00  3.8D-02  1.647D-03  2.520D-02
  503  565     0     0  con    0  1.0D+00  1.3D-02  8.652D-04  2.520D-02
  504  566     0     0  con    0  1.0D+00  6.8D-03  5.332D-04  2.520D-02
  505  567     0     0  con    0  1.0D+00  1.5D-02  6.297D-04  2.520D-02
  506  568     0     0  con    0  1.0D+00  3.3D-02  5.246D-04  2.520D-02
  507  571     0     0  con    2  3.0D-01  1.2D-02  3.457D-03  2.520D-02
  508  572     0     0  con    0  1.0D+00  1.9D-02  1.325D-03  2.520D-02
  509  573     0     0  con    0  1.0D+00  5.8D-03  4.268D-04  2.520D-02
  510  574     0     0  con    0  1.0D+00  3.8D-03  1.044D-03  2.520D-02
  511  575     0     0  con    0  1.0D+00  1.3D-02  2.191D-03  2.520D-02
  512  576     0     0  con    0  1.0D+00  2.8D-02  3.221D-03  2.520D-02
  513  577     0     0  con    0  1.0D+00  5.1D-02  2.374D-03  2.520D-02
  514  579     0     0  con    1  5.3D-01  5.3D-02  5.109D-03  2.520D-02
  515  580     0     0  con    0  1.0D+00  3.1D-02  1.247D-03  2.520D-02
  516  581     0     0  con    0  1.0D+00  1.4D-02  1.121D-03  2.520D-02
  517  582     0     0  con    0  1.0D+00  4.9D-03  1.841D-03  2.520D-02
  518  583     0     0  con    0  1.0D+00  1.6D-02  1.423D-03  2.520D-02
  519  585     0     0  con    1  5.0D-01  1.9D-02  3.667D-03  2.520D-02
  520  586     0     0  con    0  1.0D+00  1.7D-02  5.885D-04  2.520D-02
  521  587     0     0  con    0  1.0D+00  6.1D-03  6.945D-04  2.520D-02
  522  588     0     0  con    0  1.0D+00  1.5D-02  1.515D-03  2.520D-02
  523  589     0     0  con    0  1.0D+00  1.6D-02  1.643D-03  2.520D-02
  524  590     0     0  con    0  1.0D+00  2.5D-02  1.152D-03  2.520D-02
  525  591     0     0  con    0  1.0D+00  5.7D-02  1.268D-03  2.520D-02
  526  592     0     0  con    0  1.0D+00  4.8D-02  3.795D-03  2.520D-02
  527  593     0     0  con    0  1.0D+00  1.1D-02  1.578D-03  2.520D-02
  528  594     0     0  con    0  1.0D+00  6.4D-03  5.678D-04  2.520D-02
  529  595     0     0  con    0  1.0D+00  8.8D-03  3.918D-04  2.520D-02
  530  596     0     0  con    0  1.0D+00  1.7D-02  5.546D-04  2.520D-02
  531  597     0     0  con    0  1.0D+00  1.9D-02  3.617D-04  2.520D-02
  532  600     0     0  con    2  3.0D-01  1.5D-02  2.053D-03  2.520D-02
  533  601     0     0  con    0  1.0D+00  1.5D-03  4.868D-04  2.520D-02
  534  602     0     0  con    0  1.0D+00  4.6D-03  4.809D-04  2.520D-02
  535  603     0     0  con    0  1.0D+00  6.1D-03  9.155D-04  2.520D-02
  536  604     0     0  con    0  1.0D+00  9.4D-03  1.393D-03  2.520D-02
  537  605     0     0  con    0  1.0D+00  1.1D-02  2.401D-03  2.520D-02
  538  606     0     0  con    0  1.0D+00  2.1D-02  1.704D-03  2.520D-02
  539  607     0     0  con    0  1.0D+00  1.9D-02  8.593D-04  2.520D-02
  540  608     0     0  con    0  1.0D+00  1.6D-02  5.057D-04  2.520D-02
  541  609     0     0  con    0  1.0D+00  1.1D-02  3.586D-04  2.520D-02
  542  610     0     0  con    0  1.0D+00  3.6D-02  9.445D-04  2.520D-02
  543  611     0     0  con    0  1.0D+00  9.4D-03  1.666D-03  2.520D-02
  544  612     0     0  con    0  1.0D+00  9.5D-03  8.057D-04  2.520D-02
  545  613     0     0  con    0  1.0D+00  5.7D-03  3.909D-04  2.520D-02
  546  614     0     0  con    0  1.0D+00  1.0D-02  4.096D-04  2.520D-02
  547  615     0     0  con    0  1.0D+00  1.2D-02  3.880D-04  2.520D-02
  548  616     0     0  con    0  1.0D+00  2.4D-02  1.541D-03  2.520D-02
  549  617     0     0  con    0  1.0D+00  1.5D-02  1.489D-03  2.520D-02
  550  618     0     0  con    0  1.0D+00  1.1D-02  1.303D-03  2.520D-02
  551  619     0     0  con    0  1.0D+00  1.6D-02  9.273D-04  2.520D-02
  552  620     0     0  con    0  1.0D+00  2.4D-02  9.914D-04  2.520D-02
  553  621     0     0  con    0  1.0D+00  6.8D-02  1.773D-03  2.520D-02
  554  622     0     0  con    0  1.0D+00  6.7D-02  3.061D-03  2.520D-02
  555  624     0     0  con    1  5.0D-01  4.3D-02  2.641D-03  2.520D-02
  556  625     0     0  con    0  1.0D+00  1.3D-02  1.219D-03  2.520D-02
  557  626     0     0  con    0  1.0D+00  2.1D-02  7.820D-04  2.520D-02
  558  627     0     0  con    0  1.0D+00  2.1D-02  7.562D-04  2.520D-02
  559  628     0     0  con    0  1.0D+00  4.0D-02  9.482D-04  2.520D-02
  560  629     0     0  con    0  1.0D+00  1.8D-02  6.139D-04  2.520D-02
  561  630     0     0  con    0  1.0D+00  1.5D-03  3.499D-04  2.520D-02
  562  631     0     0  con    0  1.0D+00  2.7D-03  1.763D-03  2.520D-02
  563  632     0     0  con    0  1.0D+00  1.3D-02  5.759D-04  2.520D-02
  564  633     0     0  con    0  1.0D+00  1.8D-02  7.529D-04  2.520D-02
  565  634     0     0  con    0  1.0D+00  6.4D-02  8.215D-04  2.520D-02
  566  635     0     0  con    0  1.0D+00  8.0D-02  2.225D-03  2.520D-02
  567  636     0     0  con    0  1.0D+00  6.8D-02  4.070D-03  2.520D-02
  568  637     0     0  con    0  1.0D+00  9.0D-03  1.488D-03  2.520D-02
  569  638     0     0  con    0  1.0D+00  3.3D-02  9.722D-04  2.520D-02
  570  639     0     0  con    0  1.0D+00  1.5D-02  8.551D-04  2.520D-02
  571  640     0     0  con    0  1.0D+00  2.9D-02  5.429D-04  2.520D-02
  572  641     0     0  con    0  1.0D+00  2.8D-02  7.586D-04  2.520D-02
  573  642     0     0  con    0  1.0D+00  5.0D-02  1.167D-03  2.520D-02
  574  645     0     0  con    2  2.7D-01  2.6D-02  9.773D-04  2.520D-02
  575  646     0     0  con    0  1.0D+00  2.1D-02  6.995D-04  2.520D-02
  576  647     0     0  con    0  1.0D+00  4.2D-02  5.183D-04  2.520D-02
  577  648     0     0  con    0  1.0D+00  8.4D-02  1.043D-03  2.520D-02
  578  649     0     0  con    0  1.0D+00  6.0D-02  3.252D-03  2.520D-02
  579  650     0     0  con    0  1.0D+00  1.8D-02  8.103D-04  2.520D-02
  580  651     0     0  con    0  1.0D+00  8.2D-03  1.030D-03  2.520D-02
  581  652     0     0  con    0  1.0D+00  1.8D-02  1.923D-03  2.520D-02
  582  653     0     0  con    0  1.0D+00  1.1D-02  6.846D-04  2.520D-02
  583  654     0     0  con    0  1.0D+00  1.3D-02  7.763D-04  2.520D-02
  584  655     0     0  con    0  1.0D+00  5.0D-02  1.222D-03  2.519D-02
  585  656     0     0  con    0  1.0D+00  3.6D-02  3.403D-03  2.519D-02
  586  657     0     0  con    0  1.0D+00  3.0D-02  8.144D-04  2.519D-02
  587  658     0     0  con    0  1.0D+00  4.5D-03  8.380D-04  2.519D-02
  588  659     0     0  con    0  1.0D+00  1.9D-02  1.536D-03  2.519D-02
  589  660     0     0  con    0  1.0D+00  7.1D-03  1.647D-03  2.519D-02
  590  661     0     0  con    0  1.0D+00  4.0D-02  3.735D-03  2.519D-02
  591  662     0     0  con    0  1.0D+00  2.3D-03  1.102D-03  2.519D-02
  592  663     0     0  con    0  1.0D+00  1.2D-02  9.185D-04  2.519D-02
  593  664     0     0  con    0  1.0D+00  1.7D-02  1.156D-03  2.519D-02
  594  665     0     0  con    0  1.0D+00  3.7D-02  9.595D-04  2.519D-02
  595  666     0     0  con    0  1.0D+00  1.5D-01  6.266D-03  2.519D-02
  596  667     0     0  con    0  1.0D+00  1.0D-02  1.605D-03  2.519D-02
  597  668     0     0  con    0  1.0D+00  5.3D-02  2.199D-03  2.519D-02
  598  669     0     0  con    0  1.0D+00  1.2D-01  3.478D-03  2.519D-02
  599  670     0     0  con    0  1.0D+00  2.7D-01  3.158D-03  2.519D-02
  600  672     0     0  con    1  5.4D-01  4.3D-01  2.458D-03  2.519D-02
  601  673     0     0  con    0  1.0D+00  5.0D-02  3.704D-03  2.519D-02
  602  674     0     0  con    0  1.0D+00  1.7D-01  2.166D-03  2.519D-02
  603  675     0     0  con    0  1.0D+00  9.5D-02  1.149D-03  2.519D-02
  604  676     0     0  con    0  1.0D+00  1.3D-01  2.221D-03  2.519D-02
  605  677     0     0  con    0  1.0D+00  9.3D-02  1.972D-03  2.519D-02
  606  679     0     0  con    1  5.3D-01  2.3D-02  6.193D-03  2.519D-02
  607  680     0     0  con    0  1.0D+00  9.3D-02  1.725D-03  2.519D-02
  608  681     0     0  con    0  1.0D+00  2.6D-02  1.997D-03  2.519D-02
  609  682     0     0  con    0  1.0D+00  4.9D-02  1.954D-03  2.519D-02
  610  683     0     0  con    0  1.0D+00  1.1D-01  2.132D-03  2.519D-02
  611  686     0     0  con    2  2.6D-01  8.4D-03  1.204D-03  2.519D-02
  612  687     0     0  con    0  1.0D+00  1.1D-01  1.241D-03  2.519D-02
  613  689     0     0  con    1  5.2D-01  6.2D-02  2.576D-03  2.519D-02
  614  690     0     0  con    0  1.0D+00  5.1D-02  1.311D-03  2.519D-02
  615  691     0     0  con    0  1.0D+00  2.8D-02  7.292D-04  2.519D-02
